site,nickname,gender,age,lat,long,date_report,est_d_death,date_visit,age_days,transect,species,distance_m,browsed,notes,year_sampled,unique_id,y_obs,section,age_class,cause_death,soil_type,type,region,average_rainfall_mm,dist2road,dist2river,dist2aw,mass_bones,pellets_dung,elephant_dung,pat_dung,zebra_dung,precip_12mo_before_death,precip_12mo_after_death,precip_12mo_before_survey,average_precip_16_25,temp_12mo_before_death,temp_12mo_after_death,temp_12mo_before_survey,average_temp_16_24,temp_max_12mo_before_death,temp_max_12mo_before_survey,season_death,ele_density_2017_buf,hyena_density_2015_idw
B_2023_144,Bushwillow,NA,NA,-25.38026,32.01188,NA,20-Dec-23,25-Jul-25,583,SE,Pterocarpus_rotundifolius,12,0,NA,2025,B_2023_144_2025,2023,Crocodile Bridge,adult,Shot,Granite,carcass,South,259.9222104,14.46152655,NA,NA,1,0.16,0.98,NA,NA,710.7391033,629.7137079,560.2425804,653.958884,22.12727273,22.44545455,22.59,22.05454545,31.3,32.6,early_wet,0.321492985,0.655550039
B_2023_8_C,Daga_C,NA,NA,-23.03176,31.36067,NA,NA,19-Aug-25,NA,S,Salvadora_australis,12,1,NA,2025,B_2023_8_2025_C,2023,Vlakteplaas,adult,Natural,Basalt,control,North,392.7141317,446.2143916,3050.477783,2479.92749,0,NA,0.34,NA,NA,NA,NA,439.2186296,377.6306918,NA,NA,27.5,23.92121212,NA,37.8,NA,0.999493043,0.124219313
B_2023_8_C,Daga_C,NA,NA,-23.03176,31.36067,NA,NA,19-Aug-25,NA,S,Searsia_gueinzii,12,1,NA,2025,B_2023_8_2025_C,2023,Vlakteplaas,adult,Natural,Basalt,control,North,392.7141317,446.2143916,3050.477783,2479.92749,0,NA,0.34,NA,NA,NA,NA,439.2186296,377.6306918,NA,NA,27.5,23.92121212,NA,37.8,NA,0.999493043,0.124219313
B_2019_51_C,Goldilocks_C,NA,NA,-24.99995,NA,NA,NA,11-Jul-25,NA,E,Grewia_bicolor,12,1,NA,2025,B_2019_51_2025_C,2019,Skukuza,adult,Management,Granite,control,South,554.9358696,667.0736219,2215.163086,4068.99585,0,0.2,NA,NA,NA,NA,NA,556.0299768,634.5438386,NA,NA,23.74,22.30656566,NA,33.5,NA,0.378788765,0.73857802
B_2019_51_C,Goldilocks_C,NA,NA,-24.99995,NA,NA,NA,11-Jul-25,NA,NE,Grewia_bicolor,12,2,NA,2025,B_2019_51_2025_C,2019,Skukuza,adult,Management,Granite,control,South,554.9358696,667.0736219,2215.163086,4068.99585,0,0.2,NA,NA,NA,NA,NA,556.0299768,634.5438386,NA,NA,23.74,22.30656566,NA,33.5,NA,0.378788765,0.73857802
B_2024_5,Linghoza,NA,NA,-25.477757,31.330824,NA,31-Jan-24,25-Jun-25,511,S,Cissus_cornifolia,12,10,NA,2025,B_2024_5_2025,2024,Stolsnek,adult,DCA,Granite,carcass,South,668.5570401,327.5200954,2892.417969,4870.373535,36.75,0.3,0.2,NA,NA,1142.660644,1049.472961,891.4119377,936.6441418,21.76363636,22.09,22.475,21.88333333,30.7,32.5,late_wet,0.366056369,0.373631895
B_2022_61,Mopane,NA,NA,-23.12896,31.43464,NA,7-Jul-22,20-Aug-25,1140,NW,Colophospermum_mopane,12,0,NA,2025,B_2022_61_2025,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,384.6655571,524.4575113,1548.173096,2296.010254,4.82,NA,0.8,NA,0.12,400.0614641,348.7654159,409.5820091,373.3621478,23.18636364,23.85909091,27.2625,23.62474747,34.4,37.7,dry,2.247267796,0.208349568
B_2022_33_C,Msinya_C,NA,NA,-23.06888,30.91229,NA,NA,18-Aug-25,NA,SE,Colophospermum_mopane,12,1,NA,2025,B_2022_33_2025_C,2022,Shangoni,adult,Poached,Granite,control,North,371.9511807,1127.365524,2585.275391,6672.101074,0,NA,0.02,NA,NA,NA,NA,540.3760989,415.9791191,NA,NA,26.125,22.95505051,NA,36.1,NA,0.353323974,0.354462353
B_2024_90,Ntokozo,NA,NA,-23.92952,31.49867,NA,5/6/2024,19-Jun-25,409,NW,Colophospermum_mopane,12,7,NA,2025,B_2024_90_2025,2024,Letaba,adult,Management,Granite,carcass,Central,363.0662668,34.0677111,9402.871094,2948.120605,0.32,NA,4.34,NA,NA,332.0134277,399.6323657,399.2558179,450.029723,23.24545455,24.14166667,24.14166667,23.05505051,33.4,35.9,dry,0.728929639,0.719801793
B_2020_107_C,Nwanetsi_C,NA,NA,-24.45385,31.8792,NA,NA,12-Jun-25,NA,W,Dichrostachys_cinerea,12,5,NA,2025,B_2020_107_2025_C,2020,Satara,adult,Natural,Basalt,control,Central,417.4656774,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,NA,NA,517.9096079,560.5966357,NA,NA,24.06666667,23.20353535,NA,35.9,NA,0.954929659,0.429398539
B_2023_32_C,Phugwane_C,NA,NA,-23.04956,31.2691,NA,NA,21-Aug-25,NA,E,Colophospermum_mopane,12,6,NA,2025,B_2023_32_2025_C,2023,Shingwedzi,adult,Management,Granite,control,North,409.5510445,1223.116295,2226.422852,6070.612793,0,NA,1.98,0.02,NA,NA,NA,495.8406289,416.2547079,NA,NA,27.1875,23.65858586,NA,37.4,NA,0.770309925,0.382751612
B_2018_49,Phys,NA,NA,-23.14099,31.42011,NA,29-Mar-18,15-Aug-25,2696,N,Gymnosporia_senegalensis,12,5,NA,2025,B_2018_49_2025,2018,Shingwedzi,adult,Natural,Basalt,carcass,North,388.6570397,195.1518768,3655.055664,896.7581177,65.91,NA,0.76,0.16,NA,404.2888272,330.6866746,409.5820091,373.3621478,23.27727273,23.72727273,27.2625,23.62474747,33.2,37.7,late_wet,2.330028367,0.151754985
B_2023_31_C,Vutomi_C,NA,NA,-24.7009,31.89983,NA,NA,15-Jul-25,NA,N,Dalbergia_melanoxylon,12,0,NA,2025,B_2023_31_2025_C,2023,Tshokwane,adult,Natural,Basalt,control,Central,473.5326038,1899.733187,6184.555664,4709.125977,0,NA,NA,NA,NA,NA,NA,584.2068734,642.4674722,NA,NA,23.82,22.5969697,NA,34.4,NA,0.270563403,0.591205189
B_2023_15,Woody,NA,NA,-25.15009,31.2842,NA,25-Jan-23,8-Jul-25,895,NE,Dichrostachys_cinerea,12,0,NA,2025,B_2023_15_2025,2023,Pretoriuskop,adult,Natural,Granite,carcass,South,560.6265607,124.7936758,648.3532715,2191.235352,0.12,NA,NA,NA,NA,647.1735821,925.7168159,644.3796554,727.2266557,21.39545455,21.44090909,23.08,21.48686869,32,32.6,late_wet,1.072704316,0.402141471
B_2023_15,Woody,NA,NA,-25.15009,31.2842,NA,25-Jan-23,8-Jul-25,895,W,Ehretia_amoena,12,0,NA,2025,B_2023_15_2025,2023,Pretoriuskop,adult,Natural,Granite,carcass,South,560.6265607,124.7936758,648.3532715,2191.235352,0.12,NA,NA,NA,NA,647.1735821,925.7168159,644.3796554,727.2266557,21.39545455,21.44090909,23.08,21.48686869,32,32.6,late_wet,1.072704316,0.402141471
B_2023_15_C,Woody_C,NA,NA,-25.14918,31.28415,NA,NA,8-Jul-25,NA,NW,Dichrostachys_cinerea,12,5,NA,2025,B_2023_15_2025_C,2023,Pretoriuskop,adult,Natural,Granite,control,South,560.6265607,36.69352977,648.3532715,2191.235352,0,NA,0.66,NA,0.04,NA,NA,602.9716506,698.0818301,NA,NA,23.08,21.48686869,NA,32.6,NA,1.072704316,0.400644189
B_2023_15_C,Woody_C,NA,NA,-25.14918,31.28415,NA,NA,8-Jul-25,NA,SW,Dichrostachys_cinerea,12,10,NA,2025,B_2023_15_2025_C,2023,Pretoriuskop,adult,Natural,Granite,control,South,560.6265607,36.69352977,648.3532715,2191.235352,0,NA,0.66,NA,0.04,NA,NA,602.9716506,698.0818301,NA,NA,23.08,21.48686869,NA,32.6,NA,1.072704316,0.400644189
B_2017_64_C,Burn_C,NA,NA,-22.96926,31.40608,NA,NA,12-Aug-25,NA,NW,Colophospermum_mopane,11.9,0,NA,2025,B_2017_64_2025_C,2017,Shingwedzi,adult,Poached,Basalt,control,North,415.7226831,49.53892332,8239.323242,2239.667969,0,NA,NA,NA,NA,NA,NA,466.2223639,390.2857621,NA,NA,27.125,23.62626263,NA,37.6,NA,0.690732453,0.24149353
B_2024_5,Linghoza,NA,NA,-25.477757,31.330824,NA,31-Jan-24,25-Jun-25,511,W,Dichrostachys_cinerea,11.9,10,NA,2025,B_2024_5_2025,2024,Stolsnek,adult,DCA,Granite,carcass,South,668.5570401,327.5200954,2892.417969,4870.373535,36.75,0.3,0.2,NA,NA,1142.660644,1049.472961,891.4119377,936.6441418,21.76363636,22.09,22.475,21.88333333,30.7,32.5,late_wet,0.366056369,0.373631895
B_2022_54,Marheya,NA,NA,-24.543322,31.799921,NA,30-Jun-22,10-Jun-25,1076,S,Gymnosporia_senegalensis,11.9,5,NA,2025,B_2022_54_2025,2022,N'wanetsi,adult,Natural,Basalt,carcass,Central,454.4447684,2159.596738,3178.992432,4256.434082,1.9,NA,NA,NA,NA,548.5995536,697.8758569,491.6915402,545.4777867,22.15,22.87272727,23.35833333,22.6520202,32.3,34.7,dry,0.884901484,0.859840855
B_2024_152_C,Mpfula_C,NA,NA,-23.8621,31.58727,NA,NA,31-Jul-25,NA,N,Colophospermum_mopane,11.9,1,NA,2025,B_2024_152_2025_C,2024,Letaba,adult,Not_natural,Basalt,control,Central,366.9988374,268.2663253,1332.50293,6855.797852,0,0.04,1.7,NA,NA,NA,NA,345.3882005,374.9893524,NA,NA,25.62,23.86969697,NA,37.2,NA,0.872169088,0.419252085
B_2020_107_C,Nwanetsi_C,NA,NA,-24.45385,31.8792,NA,NA,12-Jun-25,NA,S,Acacia_nigrescens,11.9,2,NA,2025,B_2020_107_2025_C,2020,Satara,adult,Natural,Basalt,control,Central,417.4656774,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,NA,NA,517.9096079,560.5966357,NA,NA,24.06666667,23.20353535,NA,35.9,NA,0.954929659,0.429398539
B_2022_134,Granite,NA,NA,-23.96107,31.37574,NA,27-Nov-22,30-Jul-25,976,N,Colophospermum_mopane,11.8,2,NA,2025,B_2022_134_2025,2022,Phalaborwa,adult,Natural,Granite,carcass,Central,374.1327924,738.7354317,9908.216797,5802.815918,0.06,0.4,2.92,NA,0.02,478.4656453,646.9716971,445.763093,478.2764382,22.97272727,22.99545455,24.87,22.97575758,33.1,35.7,early_wet,0.407436654,0.343850848
B_2022_134,Granite,NA,NA,-23.96107,31.37574,NA,27-Nov-22,30-Jul-25,976,SW,Colophospermum_mopane,11.8,1,NA,2025,B_2022_134_2025,2022,Phalaborwa,adult,Natural,Granite,carcass,Central,374.1327924,738.7354317,9908.216797,5802.815918,0.06,0.4,2.92,NA,0.02,478.4656453,646.9716971,445.763093,478.2764382,22.97272727,22.99545455,24.87,22.97575758,33.1,35.7,early_wet,0.407436654,0.343850848
B_2018_49,Phys,NA,NA,-23.14099,31.42011,NA,29-Mar-18,15-Aug-25,2696,S,Combretum_imberbe,11.8,1,NA,2025,B_2018_49_2025,2018,Shingwedzi,adult,Natural,Basalt,carcass,North,388.6570397,195.1518768,3655.055664,896.7581177,65.91,NA,0.76,0.16,NA,404.2888272,330.6866746,409.5820091,373.3621478,23.27727273,23.72727273,27.2625,23.62474747,33.2,37.7,late_wet,2.330028367,0.151754985
B_2024_3_C,Vesel Perkse_C,NA,NA,-25.47918,31.3312,NA,NA,25-Jun-25,NA,NW,Combretum_collinum,11.8,7,NA,2025,B_2024_3_2025_C,2024,Stolsnek,adult,DCA,Granite,control,South,685.6598627,338.393982,2691.323975,4866.108398,0,0.48,0.2,NA,NA,NA,NA,891.4119377,936.6441418,NA,NA,22.475,21.88333333,NA,32.5,NA,0.36287327,0.374330712
B_2022_30_C,Airport_C,NA,NA,-24.97186,31.61948,NA,NA,6-Jun-25,NA,N,Acacia_grandicornuta,11.7,10,NA,2025,B_2022_30_2025_C,2022,Skukuza,adult,DCA,Granite,control,South,475.9185388,598.0629023,1640.893921,4457.464355,0,0.1,NA,2.7,NA,NA,NA,477.5338774,554.5272274,NA,NA,22.91666667,22.31717172,NA,33.8,NA,1.228676161,1.092975042
B_2022_31,Bububu,NA,NA,-23.075886,30.91599,NA,10-Apr-22,18-Aug-25,1226,W,Colophospermum_mopane,11.7,0,NA,2025,B_2022_31_2025,2022,Shangoni,adult,Poached,Granite,carcass,North,379.1720883,1199.898649,2460.64209,6797.304199,38.1,NA,0.6,NA,NA,361.1855645,384.218508,540.3760989,415.9791191,22.53181818,23.08636364,26.125,22.95505051,32.8,36.1,dry,0.073211274,0.351075808
B_2023_19,Flats,NA,NA,-23.06706,31.35151,NA,21-Feb-23,21-Aug-25,912,S,Colophospermum_mopane,11.7,1,burned,2025,B_2023_19_2025,2023,Shingwedzi,adult,Natural,Basalt,carcass,North,409.2332781,1133.617664,2712.178955,3233.879639,0.22,NA,0.04,0.08,0.06,441.4717784,180.15639,461.4974875,403.9019436,23.71818182,24.04545455,27.4125,23.81212121,35.2,37.6,late_wet,1.104535305,0.238616085
B_2022_61_C,Mopane_C,NA,NA,-23.12805,31.43466,NA,NA,20-Aug-25,NA,SW,Colophospermum_mopane,11.7,0,NA,2025,B_2022_61_2025_C,2022,Shingwedzi,adult,DCA,Basalt,control,North,384.6655571,425.5057637,1548.173096,2296.010254,0,NA,NA,NA,NA,NA,NA,409.5820091,373.3621478,NA,NA,27.2625,23.62474747,NA,37.7,NA,2.247267796,0.210561824
B_2022_33,Msinya,NA,NA,-23.06978,30.91227,NA,9-Apr-22,18-Aug-25,1227,S,Colophospermum_mopane,11.7,0,NA,2025,B_2022_33_2025,2022,Shangoni,adult,Poached,Granite,carcass,North,371.9511807,1089.562752,2585.275391,6672.101074,54.33,0,NA,NA,NA,361.1855645,384.218508,540.3760989,415.9791191,22.53181818,23.08636364,26.125,22.95505051,32.8,36.1,dry,0.353323974,0.354058543
B_2024_22_C,Ndzalama_C,NA,NA,-24.61792,31.73225,NA,NA,5-Aug-25,NA,SE,Grewia_flavescens,11.7,10,NA,2025,B_2024_22_2025_C,2024,Tshokwane,adult,Burned,Granite,control,Central,523.6505786,133.095331,569.7379761,3139.047363,0,0.24,2.07,NA,NA,NA,NA,609.7129951,662.8179874,NA,NA,24.8125,22.6969697,NA,34.3,NA,2.298197378,0.703910752
B_2021_49_C,Ntshivana_C,NA,NA,-23.32663,31.54261,NA,NA,14-Aug-25,NA,W,Colophospermum_mopane,11.7,0,NA,2025,B_2021_49_2025_C,2021,Mooiplaas,adult,Natural,Granite,control,Central,439.2222442,193.2250822,8214.838867,2959.027832,0,NA,1.38,NA,NA,NA,NA,431.1295652,416.8094176,NA,NA,26.95,23.77171717,NA,37.3,NA,1.059971921,0.929019957
B_2023_32,Phugwane,NA,NA,-23.051003,31.268992,NA,19-Apr-23,21-Aug-25,855,N,Colophospermum_mopane,11.7,2,NA,2025,B_2023_32_2025,2023,Shingwedzi,adult,Management,Granite,carcass,North,409.5510445,1374.971616,2226.422852,6070.612793,0.5,0.08,0.44,0.4,NA,415.0487573,206.4700146,515.8020897,433.9890018,23.55,23.85909091,27.1875,23.65858586,34.8,37.4,dry,0.770309925,0.387662149
B_2023_38_C,Mahlati_C,NA,NA,-23.2594,31.46401,NA,NA,13-Aug-25,NA,S,Colophospermum_mopane,11.6,0,NA,2025,B_2023_38_2025_C,2023,Shingwedzi,adult,Natural,Basalt,control,North,402.0563411,61.79416561,10152.50586,4480.57959,0,NA,0.02,0.02,0.12,NA,NA,405.5428779,386.7207959,NA,NA,27.05,23.52474747,NA,37.3,NA,0.964478955,0.418495862
B_2025_3_C,Munywini_C,NA,NA,-24.78033,31.85258,NA,NA,16-Jul-25,NA,NW,Dichrostachys_cinerea,11.6,10,NA,2025,B_2025_3_2025_C,2025,Tshokwane,adult,DCA,Basalt,control,Central,469.4173786,188.6773285,1925.599976,1971.451538,0,0.1,0.04,NA,0.08,NA,NA,539.0150743,607.9748614,NA,NA,23.78,22.61060606,NA,34.2,NA,0.47428173,0.657253336
B_2024_90,Ntokozo,NA,NA,-23.92952,31.49867,NA,5/6/2024,19-Jun-25,409,SE,Colophospermum_mopane,11.6,10,NA,2025,B_2024_90_2025,2024,Letaba,adult,Management,Granite,carcass,Central,363.0662668,34.0677111,9402.871094,2948.120605,0.32,NA,4.34,NA,NA,332.0134277,399.6323657,399.2558179,450.029723,23.24545455,24.14166667,24.14166667,23.05505051,33.4,35.9,dry,0.728929639,0.719801793
B_2017_64,Burn,NA,NA,-22.97023,31.40587,NA,29-Jun-17,12-Aug-25,2966,W,Colophospermum_mopane,11.5,0,NA,2025,B_2017_64_2025,2017,Shingwedzi,adult,Poached,Basalt,carcass,North,415.7226831,51.78762972,7859.619141,2184.4021,28.44,NA,0.28,NA,0.08,628.8558459,446.0894513,466.2223639,390.2857621,23.45909091,23.36818182,27.125,23.62626263,34.9,37.6,dry,0.690732453,0.241650395
B_2023_8_C,Daga_C,NA,NA,-23.03176,31.36067,NA,NA,19-Aug-25,NA,SW,Salvadora_australis,11.5,3,NA,2025,B_2023_8_2025_C,2023,Vlakteplaas,adult,Natural,Basalt,control,North,392.7141317,446.2143916,3050.477783,2479.92749,0,NA,0.34,NA,NA,NA,NA,439.2186296,377.6306918,NA,NA,27.5,23.92121212,NA,37.8,NA,0.999493043,0.124219313
B_2019_51,Goldilocks,NA,NA,-25.00095,31.47464,NA,9-Jul-19,11-Jul-25,2194,SE,Grewia_sp,11.5,3,NA,2025,B_2019_51_2025,2019,Skukuza,adult,Management,Granite,carcass,South,554.9358696,458.962897,2215.163086,4068.99585,133,0.62,NA,NA,0.1,507.0473132,499.5334642,501.3476143,565.1577309,22.42272727,21.91363636,23.59,22.22323232,32.7,33.2,dry,0.413802852,0.691881655
B_2022_134,Granite,NA,NA,-23.96107,31.37574,NA,27-Nov-22,30-Jul-25,976,NW,Colophospermum_mopane,11.5,1,NA,2025,B_2022_134_2025,2022,Phalaborwa,adult,Natural,Granite,carcass,Central,374.1327924,738.7354317,9908.216797,5802.815918,0.06,0.4,2.92,NA,0.02,478.4656453,646.9716971,445.763093,478.2764382,22.97272727,22.99545455,24.87,22.97575758,33.1,35.7,early_wet,0.407436654,0.343850848
B_2024_111,Lala plam,NA,NA,-23.70814,31.62201,NA,3/13/2024,31-Jul-25,505,SE,Colophospermum_mopane,11.5,10,NA,2025,B_2024_111_2025,2024,Letaba,adult,Natural,Basalt,carcass,Central,398.9837588,303.5194598,9998.525391,6202.998535,0.04,NA,6.3,NA,NA,268.0431538,371.8625796,372.2890825,416.7074389,23.83181818,23.6625,25.49,23.56161616,34.8,36.9,late_wet,0.522028213,0.377940094
B_2023_76,Machayl,NA,NA,-22.593971,31.297366,NA,5-Sep-23,25-Aug-25,720,W,Rhigozum_zambesiacum,11.5,0,NA,2025,B_2023_76_2025,2023,Pafuri,Adult,Snared,Granite,carcass,North,447.7574866,305.4817102,17775.10742,5621.352051,11.4,0.54,NA,0.56,0.04,445.8441842,196.9638979,637.343924,480.0180344,23.70909091,24.10909091,27,23.54343434,35.6,37.2,dry,0.318309886,0.207841839
B_2022_32,Matjulu,NA,NA,-25.433326,31.455763,NA,15-Apr-22,23-Jun-25,1165,NW,Terminalia_sericea,11.5,4,NA,2025,B_2022_32_2025,2022,Malelane,adult,DCA,Granite,carcass,South,577.8625054,610.7124974,5269.643555,3756.808594,2.16,1.12,0.1,NA,NA,805.0668554,1108.148101,745.5142083,814.0947027,21.80454545,22.25454545,22.75,22.27878788,31.8,32.6,dry,0.44881694,0.45250133
B_2022_61,Mopane,NA,NA,-23.12896,31.43464,NA,7-Jul-22,20-Aug-25,1140,N,Colophospermum_mopane,11.5,NA,NA,2025,B_2022_61_2025,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,384.6655571,524.4575113,1548.173096,2296.010254,4.82,NA,0.8,NA,0.12,400.0614641,348.7654159,409.5820091,373.3621478,23.18636364,23.85909091,27.2625,23.62474747,34.4,37.7,dry,2.247267796,0.208349568
B_2024_152_C,Mpfula_C,NA,NA,-23.8621,31.58727,NA,NA,31-Jul-25,NA,NE,Colophospermum_mopane,11.5,4,NA,2025,B_2024_152_2025_C,2024,Letaba,adult,Not_natural,Basalt,control,Central,366.9988374,268.2663253,1332.50293,6855.797852,0,0.04,1.7,NA,NA,NA,NA,345.3882005,374.9893524,NA,NA,25.62,23.86969697,NA,37.2,NA,0.872169088,0.419252085
B_2022_33,Msinya,NA,NA,-23.06978,30.91227,NA,9-Apr-22,18-Aug-25,1227,E,Colophospermum_mopane,11.5,0,NA,2025,B_2022_33_2025,2022,Shangoni,adult,Poached,Granite,carcass,North,371.9511807,1089.562752,2585.275391,6672.101074,54.33,0,NA,NA,NA,361.1855645,384.218508,540.3760989,415.9791191,22.53181818,23.08636364,26.125,22.95505051,32.8,36.1,dry,0.353323974,0.354058543
B_2021_28_C,Satara North_C,NA,NA,-24.36334,31.76289,NA,NA,9-Jun-25,NA,E,Combretum_apiculatum,11.5,2,NA,2025,B_2021_28_2025_C,2021,Satara,adult,Natural,Basalt,control,Central,446.9707218,104.375927,5964.539551,4123.13916,0,NA,NA,2.5,NA,NA,NA,502.2561083,523.5975114,NA,NA,23.83333333,22.92929293,NA,35.5,NA,1.254140952,0.434745948
B_2022_31,Bububu,NA,NA,-23.075886,30.91599,NA,10-Apr-22,18-Aug-25,1226,NW,Colophospermum_mopane,11.4,0,NA,2025,B_2022_31_2025,2022,Shangoni,adult,Poached,Granite,carcass,North,379.1720883,1199.898649,2460.64209,6797.304199,38.1,NA,0.6,NA,NA,361.1855645,384.218508,540.3760989,415.9791191,22.53181818,23.08636364,26.125,22.95505051,32.8,36.1,dry,0.073211274,0.351075808
B_2023_5,Giriyondo,NA,NA,-23.70609,31.57687,NA,10-Jan-23,29-Jul-25,931,N,Colophospermum_mopane,11.4,4,NA,2025,B_2023_5_2025,2023,Letaba,adult,Natural,Basalt,carcass,Central,360.4362185,19.14731014,7000.228027,4334.963867,0.08,NA,3,0.08,NA,322.6516035,351.8327339,344.4477291,383.8360305,23.36818182,23.55909091,25.6,23.40909091,34.1,36.9,late_wet,0.547493004,0.372302675
B_2024_111,Lala plam,NA,NA,-23.70814,31.62201,NA,3/13/2024,31-Jul-25,505,S,Colophospermum_mopane,11.4,5,NA,2025,B_2024_111_2025,2024,Letaba,adult,Natural,Basalt,carcass,Central,398.9837588,303.5194598,9998.525391,6202.998535,0.04,NA,6.3,NA,NA,268.0431538,371.8625796,372.2890825,416.7074389,23.83181818,23.6625,25.49,23.56161616,34.8,36.9,late_wet,0.522028213,0.377940094
B_2023_131_C,Limpopo_C,NA,NA,-23.11395,31.538,NA,10-Nov-23,15-Aug-25,NA,W,Colophospermum_mopane,11.4,1,NA,2025,B_2023_131_2025_C,2023,Shingwedzi,Adult,Natural,Basalt,control,North,427.6047283,37.35044813,5822.512207,6665.002441,0,NA,0.12,NA,NA,NA,NA,418.1238599,377.7071393,NA,NA,26.8875,23.76313131,NA,37.4,NA,1.352817016,0.305060093
B_2021_63_C,Tshanga_C,NA,NA,-23.23069,31.24377,NA,NA,28-Aug-25,NA,E,Colophospermum_mopane,11.4,10,NA,2025,B_2021_63_2025_C,2021,Woodlands,adult,Management,Granite,control,North,381.4317824,1134.451106,3671.208252,3003.200928,0,0.08,0.14,NA,NA,NA,NA,430.7716446,378.3004402,NA,NA,26.8,23.34393939,NA,37.1,NA,0.986760647,0.433535533
B_2021_17_C,Girivana_C,NA,NA,-24.37096,31.70257,NA,NA,16-Jun-25,NA,E,Dichrostachys_cinerea,11.3,10,NA,2025,B_2021_17_2025_C,2021,Satara,adult,Natural,Basalt,control,Central,474.2091277,68.09577954,7637.553711,3249.246826,0,0.04,1.14,NA,NA,NA,NA,520.174356,532.2210876,NA,NA,23.625,22.72525253,NA,35,NA,1.002676141,0.638425564
B_2024_111,Lala plam,NA,NA,-23.70814,31.62201,NA,3/13/2024,31-Jul-25,505,S,Colophospermum_mopane,11.3,5,NA,2025,B_2024_111_2025,2024,Letaba,adult,Natural,Basalt,carcass,Central,398.9837588,303.5194598,9998.525391,6202.998535,0.04,NA,6.3,NA,NA,268.0431538,371.8625796,372.2890825,416.7074389,23.83181818,23.6625,25.49,23.56161616,34.8,36.9,late_wet,0.522028213,0.377940094
B_2022_61,Mopane,NA,NA,-23.12896,31.43464,NA,7-Jul-22,20-Aug-25,1140,W,Colophospermum_mopane,11.3,0,NA,2025,B_2022_61_2025,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,384.6655571,524.4575113,1548.173096,2296.010254,4.82,NA,0.8,NA,0.12,400.0614641,348.7654159,409.5820091,373.3621478,23.18636364,23.85909091,27.2625,23.62474747,34.4,37.7,dry,2.247267796,0.208349568
B_2022_37,Nhlanganini,NA,NA,-23.86795,31.54198,NA,28-Apr-22,29-Jul-25,1188,S,Colophospermum_mopane,11.3,7,NA,2025,B_2022_37_2025,2022,Letaba,adult,Natural,Basalt,carcass,Central,366.0817611,139.2737201,4837.447266,8105.197266,68.81,0.02,NA,NA,NA,411.3091843,464.5164974,376.0561886,416.4311916,23.40909091,23.73181818,25.65,23.71111111,34.8,37.1,dry,1.00585924,0.374042789
B_2022_37,Nhlanganini,NA,NA,-23.86795,31.54198,NA,28-Apr-22,29-Jul-25,1188,SE,Colophospermum_mopane,11.3,2,NA,2025,B_2022_37_2025,2022,Letaba,adult,Natural,Basalt,carcass,Central,366.0817611,139.2737201,4837.447266,8105.197266,68.81,0.02,NA,NA,NA,411.3091843,464.5164974,376.0561886,416.4311916,23.40909091,23.73181818,25.65,23.71111111,34.8,37.1,dry,1.00585924,0.374042789
B_2022_64_C,Outpost_C,NA,NA,-22.39324,31.15855,NA,NA,26-Aug-25,NA,SE,Colophospermum_mopane,11.3,3,NA,2025,B_2022_64_2025_C,2022,Pafuri,adult,Fighting,Granite,control,North,455.4078902,499.2498284,2852.950195,4316.189453,0,NA,1.68,0.02,NA,NA,NA,559.8107872,404.5767229,NA,NA,28.025,24.55656566,NA,38.7,NA,0.655718366,0.520594204
B_2023_135_C,Sirheni_C,NA,NA,-22.89828,31.19139,NA,NA,27-Aug-25,NA,E,Colophospermum_mopane,11.3,5,NA,2025,B_2023_135_2025_C,2023,Vlakteplaas,Adult,Natural,Granite,control,North,431.772672,415.2823945,1911.043823,2884.895752,0,0.12,0.04,NA,NA,NA,NA,563.6941037,440.9609204,NA,NA,27.0625,23.63838384,NA,37.3,NA,0.821239506,0.416005629
B_2022_56,Kule,NA,NA,-23.11656,31.40627,NA,28-Jun-22,20-Aug-25,1149,SE,Colophospermum_mopane,11.2,1,NA,2025,B_2022_56_2025,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,391.0012146,1732.032921,2305.401855,1704.212646,0.66,0.18,0.2,NA,0.24,403.5015337,342.2207525,409.5820091,373.3621478,23.23636364,24.04545455,27.35,23.72878788,34.4,37.8,dry,1.903493119,0.222140359
B_2023_76,Machayl,NA,NA,-22.593971,31.297366,NA,5-Sep-23,25-Aug-25,720,N,Searsia_gueinzii,11.2,5,NA,2025,B_2023_76_2025,2023,Pafuri,Adult,Snared,Granite,carcass,North,447.7574866,305.4817102,17775.10742,5621.352051,11.4,0.54,NA,0.56,0.04,445.8441842,196.9638979,637.343924,480.0180344,23.70909091,24.10909091,27,23.54343434,35.6,37.2,dry,0.318309886,0.207841839
B_2021_49,Ntshivana,NA,NA,-23.32766,31.5426,NA,7-Jul-21,14-Aug-25,1499,SE,Colophospermum_mopane,11.2,1,NA,2025,B_2021_49_2025,2021,Mooiplaas,adult,Natural,Granite,carcass,Central,439.2222442,168.9993396,8214.838867,2959.027832,0.62,0.06,1.9,NA,0.18,536.7172086,445.9968957,431.1295652,416.8094176,23.22272727,23.34545455,26.95,23.77171717,34.2,37.3,dry,1.059971921,0.935826383
